Id,SalePrice
2735,134182.14808018383
2736,141873.36729485288
2737,123227.52396950939
2738,135604.83503075724
2739,157526.90528386115
2740,137285.96445312694
2741,144430.38718106115
2742,157184.9022093183
2743,148288.9785144908
2744,155372.89918854085
2745,140521.67521133856
2746,135288.86822488983
2747,154423.33943732918
2748,128953.04797583286
2749,131948.92884833383
2750,129090.16793216935
2751,133638.87862522705
2752,199939.44928293748
2753,149183.42324081756
2754,209296.8937295454
2755,134494.32014725468
2756,96648.16281152777
2757,73241.70087331501
2758,96826.7090263817
2759,164278.79361776402
2760,130879.20157513171
2761,142954.78714524835
2762,141773.2438067557
2763,184716.16590061178
2764,158604.90630895837
2765,271527.87041398586
2766,130687.62933252165
2767,89305.34406168747
2768,124848.41981400154
2769,132427.43172875274
2770,143348.37006481222
2771,112995.88989145783
2772,113679.20746853421
2773,165715.0085432838
2774,138425.35542009474
2775,117373.25158825566
2776,139883.3423783512
2777,149980.6408527371
2778,108412.50490474884
2779,126100.87176971321
2780,94173.46905175888
2781,97248.39959286517
2782,101610.487338888
2783,103999.71347689911
2784,127640.99690397427
2785,139910.45253268167
2786,75720.29950652728
2787,119546.67553245704
2788,83162.2802561686
2789,171059.84020543832
2790,95028.12852634868
2791,115347.31603086248
2792,67689.06504942375
2793,149303.25633795024
2794,101542.08686494235
2795,118562.24251859609
2796,99551.78589901264
2797,178813.79076980732
2798,110679.58388692023
2799,113116.3278462991
2800,71570.77970402938
2801,107667.63344959705
2802,125571.52302835486
2803,150542.7976481785
2804,135804.32048290412
2805,96654.96252862614
2806,89518.79342338984
2807,158322.84593560675
2808,149288.7799634909
2809,130076.01820748555
2810,130082.88978654094
2811,164344.56142818887
2812,158472.3443245686
2813,157318.5755315714
2814,159371.37229254184
2815,94260.04321029133
2816,229481.41288247227
2817,153805.35397948115
2818,130503.08216311062
2819,181957.07169285903
2820,140427.56853496912
2821,108038.40239502216
2822,189719.63395700324
2823,284465.1681642249
2824,175131.8053126816
2825,149545.16834846567
2826,133573.9264989805
2827,135523.2706283729
2828,216737.35108870064
2829,208262.44330331666
2830,221255.3006023409
2831,183536.47531898523
2832,229138.98778989047
2833,297869.79366649996
2834,217379.1885498825
2835,223959.26416039298
2836,189992.22818537243
2837,154012.72160106013
2838,147107.82449680613
2839,176679.0154723734
2840,198645.91272516886
2841,201722.40060441743
2842,226040.31851494045
2843,146919.68660507188
2844,163858.8860344251
2845,127126.90704918033
2846,208926.95598539765
2847,209145.51394273204
2848,204396.07963175635
2849,202854.68182772235
2850,277167.0673778309
2851,217646.78335909196
2852,230810.18551939458
2853,235114.10629871575
2854,141770.71749220573
2855,201598.6785299767
2856,202208.34378739184
2857,187565.18493546388
2858,202255.98739450745
2859,122917.3061058854
2860,127655.78243353839
2861,124732.1254661298
2862,189108.9919861215
2863,123125.30876843557
2864,247480.78721312553
2865,140222.02202811366
2866,134597.39996590625
2867,100380.08546373356
2868,104662.88179618513
2869,108962.90979848604
2870,133592.50221996073
2871,91821.50911999235
2872,60051.96843837091
2873,98671.94031486736
2874,134788.39303172007
2875,109718.14950354464
2876,162374.95761788246
2877,149697.935559073
2878,161896.11403663456
2879,131484.24877848558
2880,105313.22317706884
2881,146257.1609700798
2882,165116.30308844702
2883,185738.27183832263
2884,193774.20256441482
2885,183878.99386095128
2886,209822.49646935106
2887,95366.22712190813
2888,135289.92734851968
2889,62232.791413315936
2890,86533.01173895391
2891,134327.68255968986
2892,52561.51370013997
2893,86770.34638428065
2894,60646.36580230116
2895,315605.5702097143
2896,277819.9656384293
2897,202890.05842025878
2898,148192.12373651768
2899,218418.0982938168
2900,158343.41096780548
2901,193111.9803233859
2902,178939.16225854785
2903,331189.71407590806
2904,337102.2439722628
2905,91732.7088249586
2906,201000.43136637
2907,111804.2967907888
2908,132849.4842763758
2909,148257.10248797276
2910,83467.86392970366
2911,85793.52939271001
2912,151329.51768292073
2913,84269.96250426269
2914,82515.77971832485
2915,85707.46298889304
2916,85374.44798953703
2917,154659.91072168446
2918,112485.38429008747
2919,226871.15537829424
